composition_json,cluster_type,label,mo_equivalent,pauling_chi_diff,allen_chi_diff,config_entropy,bv_ratio,u_density,mixing_enthalpy,lattice_distortion,type_I,type_II,type_III,type_IV
"{""Nb"": 0.114032, ""U"": 0.885968}",I,H,0.12885615999999997,0.025087040000000022,0.048691664,2.9503313906533917,9.805539163149541,18.00556847607769,-0.40411481190399995,0.026741627320070203,1.0,0.0,0.0,0.0
"{""Ru"": 0.050323, ""U"": 0.949677}",II,H,0.0,0.041264860000000014,0.04186873599999999,1.6583536825210772,9.929038183977134,18.825144420875265,1.43371787013,0.031050057482466635,0.0,1.0,0.0,0.0
"{""Ti"": 0.075922, ""U"": 0.803842, ""Zr"": 0.120236}",II,M,0.27347452000000005,0.01815931999999999,0.044564414,5.2041262007214275,8.864343222137048,16.432238862005327,1.6784317421039998,0.018191343275032756,0.0,1.0,0.0,0.0
"{""Fe"": 0.019906, ""U"": 0.980094}",III,H,0.0,0.008957700000000004,0.012202378,0.81205379104926,9.344438256162054,18.93020646238085,0.29264626746,0.026964242510234642,0.0,0.0,1.0,0.0
"{""Mn"": 0.043497, ""U"": 0.956503}",III,H,0.0,0.007394490000000007,0.022661937000000007,1.4873981447765832,9.047237790232186,19.057646116893512,0.0,0.03822717385230201,0.0,0.0,1.0,0.0
"{""Cr"": 0.095202, ""Nb"": 0.136559, ""U"": 0.76824}",I,H,0.15431167,0.056699540000000034,0.099437957,5.805912611006789,11.200845746781374,17.045728671579216,0.2207342292653206,0.058270852409807165,1.0,0.0,0.0,0.0
"{""Fe"": 0.018906, ""U"": 0.981094}",III,H,0.0,0.008507700000000003,0.011589378,0.7794405727133977,9.329508060948054,18.936661296214382,0.27822844746,0.026286554504843525,0.0,0.0,1.0,0.0
"{""Mn"": 0.044118, ""U"": 0.955882}",III,H,0.0,0.007500060000000006,0.022985478000000004,1.5033164946391573,9.047237790232186,19.057646116893515,0.0,0.03849106863843641,0.0,0.0,1.0,0.0
"{""Ta"": 0.073145, ""U"": 0.926855}",I,H,0.0,0.008777400000000008,0.01799367,2.1757666989649103,9.639391867779938,18.904938206273865,0.67794808975,0.021830932222226394,1.0,0.0,0.0,0.0
"{""Fe"": 0.021906, ""U"": 0.978094}",III,H,0.0,0.009857700000000004,0.013428378,0.8760212560728838,9.37429864659005,18.91727989028774,0.32139190745999996,0.028268444325514824,0.0,0.0,1.0,0.0
"{""Al"": 0.01874, ""U"": 0.949362, ""V"": 0.031898}",IV,H,0.07719316000000001,0.012284700000000004,0.020840927999999998,1.943479159537359,9.350387164208014,18.52831170967273,1.1298220016000002,0.027142418523117905,0.0,0.0,0.0,1.0
"{""Ru"": 0.051523, ""U"": 0.859737, ""Zr"": 0.08874}",II,M,0.097614,0.046685859999999996,0.058219155999999994,4.137598125533452,9.742189424024765,17.56372777043344,1.78664525181,0.03269218419298767,0.0,1.0,0.0,0.0
"{""U"": 0.964611, ""Zr"": 0.035389}",II,M,0.0389279,0.0017694499999999936,0.006122297000000001,1.2720625712811016,8.964337987936712,18.561223527836454,0.20481971207399996,0.0047331660292733065,0.0,1.0,0.0,0.0
"{""Mo"": 0.06, ""Nb"": 0.037, ""U"": 0.903}",I,H,0.10180999999999998,0.054940000000000024,0.055339,3.183623291461562,10.432752586924055,18.308771293532583,-0.404544,0.029900023150597567,1.0,0.0,0.0,0.0
"{""U"": 0.945259, ""Zr"": 0.054741000000000005}",II,M,0.06021510000000001,0.0027370499999999904,0.009470193000000003,1.7646048754218417,8.919005342933405,18.291569700880405,0.310466537514,0.005824491447279959,0.0,1.0,0.0,0.0
"{""Al"": 0.02997, ""U"": 0.905467, ""Zr"": 0.064563}",IV,H,0.07101930000000001,0.010121249999999995,0.022767789000000004,3.092378920357937,8.852623294444971,17.758021720664026,1.079725438386,0.01582039900760474,0.0,0.0,0.0,1.0
"{""Cr"": 0.074644, ""U"": 0.925356}",I,H,0.0,0.020900320000000003,0.032246208,2.20727694044027,10.023788525038565,18.528294221931446,0.6907227326400001,0.047812687784624185,1.0,0.0,0.0,0.0
"{""Mn"": 0.016746999999999998, ""U"": 0.983253}",III,H,0.0,0.0028469900000000024,0.008725187,0.7074668710924417,9.047237790232186,19.057646116893515,0.0,0.023929229500454688,0.0,0.0,1.0,0.0
"{""U"": 0.932886, ""Zr"": 0.06711400000000001}",II,M,0.07382540000000001,0.0033556999999999884,0.011610722000000004,2.0461498970285534,8.89002121640251,18.119826917412738,0.37565826602400004,0.006404858208886048,0.0,1.0,0.0,0.0
"{""Si"": 0.012371, ""U"": 0.987629}",IV,H,0.0,0.00643292,0.008535989999999999,0.553982980980556,9.035841608875824,18.857733951760483,0.794167293335,0.027719447809551986,0.0,0.0,0.0,1.0
"{""Ti"": 0.038715, ""U"": 0.961285}",II,M,0.0720099,0.006194400000000005,0.012117794999999997,1.3621543197419166,9.097599567141955,18.575295808538293,0.66989067795,0.011154618778414976,0.0,1.0,0.0,0.0
"{""Cr"": 0.096428, ""Ti"": 0.06822199999999999, ""U"": 0.83535}",I,H,0.12689292,0.03791536000000001,0.06301038199999999,4.647522487819653,10.397529195375261,17.469604722909256,1.7852681794879999,0.05485207696556004,1.0,0.0,0.0,0.0
"{""Mo"": 0.049736999999999996, ""U"": 0.950263}",I,H,0.049736999999999996,0.03879486000000001,0.032776683,1.6440114124444107,9.991800206988618,18.72374659094012,-0.23631615415499999,0.023820250779043955,1.0,0.0,0.0,0.0
"{""Ru"": 0.07208300000000001, ""U"": 0.927917}",II,M,0.0,0.059108060000000025,0.059973056,2.1532760927172103,10.31033454086941,18.72210560745346,2.00661123333,0.03684737128186772,0.0,1.0,0.0,0.0
"{""Cr"": 0.049511, ""U"": 0.950489}",I,H,0.0,0.013863080000000002,0.021388751999999997,1.6384639892506894,9.694979114799448,18.710325104309003,0.47059660879,0.039285698310304054,1.0,0.0,0.0,0.0
"{""U"": 0.927, ""V"": 0.07300000000000001}",III,H,0.17666,0.018250000000000002,0.031098,2.1727041423226634,9.803076856694938,18.409634568395553,1.35342,0.037067522428565765,0.0,0.0,1.0,0.0
"{""Nb"": 0.050471, ""U"": 0.949529}",I,H,0.057032229999999996,0.01110362000000001,0.021551117,1.6619664870012316,9.382864882561636,18.595952770825615,-0.191694712636,0.018319949994178086,1.0,0.0,0.0,0.0
"{""Ta"": 0.089686, ""U"": 0.910314}",I,H,0.0,0.01076232000000001,0.022062756,2.5092544854481593,9.773301507491707,18.869993342318224,0.81642421404,0.02399024742779911,1.0,0.0,0.0,0.0
"{""Al"": 0.01325, ""Mo"": 0.076295, ""U"": 0.910455}",IV,H,0.076295,0.06255760000000002,0.055406155000000006,2.818600830316482,10.476991048617144,18.363222385587804,0.013579132624999973,0.030442024722867233,0.0,0.0,0.0,1.0
"{""Al"": 0.026771, ""Mn"": 0.047493, ""U"": 0.925736}",IV,H,0.0,0.014231140000000014,0.03510423000000001,2.6029270961664532,9.006561970650488,18.68744063829763,0.7434863536799999,0.041751567649823504,0.0,0.0,0.0,1.0
"{""Al"": 0.025223, ""U"": 0.974777}",IV,H,0.0,0.005801290000000005,0.009761301,0.9787474111186105,9.01073411144916,18.725604720285894,0.73760400813,0.013094338756226212,0.0,0.0,0.0,1.0
"{""Fe"": 0.056305999999999995, ""Nb"": 0.088764, ""U"": 0.85493}",III,H,0.10030331999999999,0.04486578000000002,0.072417806,4.2480730405821365,10.47816906696106,17.85009187763185,0.35354400742799996,0.0495506305183503,0.0,0.0,1.0,0.0
"{""Al"": 0.030223, ""U"": 0.969777}",IV,H,0.0,0.006951290000000006,0.011696301000000001,1.1266840627872943,9.003497922498,18.659384573266212,0.87928710813,0.014302720966643439,0.0,0.0,0.0,1.0
"{""Ta"": 0.08691600000000001, ""U"": 0.913084}",I,H,0.0,0.010429920000000011,0.021381336,2.455489182231607,9.750876641884936,18.875856006167865,0.79361608944,0.02364727097162877,1.0,0.0,0.0,0.0
"{""Cr"": 0.09705, ""U"": 0.90295}",I,H,0.0,0.027174,0.04192559999999999,2.648444525912193,10.316921205013804,18.362626832116856,0.876312975,0.054074784083950715,1.0,0.0,0.0,0.0
"{""U"": 0.873382, ""Zr"": 0.126618}",II,M,0.1392798,0.006330899999999978,0.021904914000000008,3.15854447169139,8.750631297620123,17.301045911152695,0.663515292456,0.008499189900016161,0.0,1.0,0.0,0.0
"{""Al"": 0.026616, ""Ta"": 0.090007, ""U"": 0.883377}",IV,H,0.0,0.016922520000000014,0.032442114,3.5150147507250726,9.73738052027908,18.513605712911115,1.5004600033500002,0.02701004283631042,0.0,0.0,0.0,1.0
"{""U"": 0.857999, ""Zr"": 0.14200100000000002}",II,M,0.15620110000000004,0.007100049999999976,0.024566173000000007,3.3969284516397136,8.714596155098116,17.09128286069044,0.7310202959940001,0.008917560584152426,0.0,1.0,0.0,0.0
"{""Al"": 0.012604, ""Ru"": 0.021874, ""U"": 0.965522}",IV,H,0.0,0.02083560000000001,0.023076916,1.4351271771532925,9.41229076241554,18.79057049430978,0.9986780254800001,0.02257587326700916,0.0,0.0,0.0,1.0
"{""Al"": 0.016907, ""Cr"": 0.069274, ""U"": 0.9138189999999999}",IV,H,0.0,0.023285330000000007,0.036469377,2.7958046161447183,9.929065568378798,18.336915575661553,1.0848249538700003,0.04710085532994513,0.0,0.0,0.0,1.0
"{""Al"": 0.012604, ""Ru"": 0.024874, ""U"": 0.962522}",IV,H,0.0,0.02329560000000001,0.025572915999999998,1.527915823144651,9.464859193972378,18.776521882630313,1.08220198548,0.02380344585691028,0.0,0.0,0.0,1.0
"{""U"": 0.95209, ""V"": 0.04791}",III,H,0.1159422,0.0119775,0.020409659999999996,1.598904963635878,9.543296004947672,18.635949239242247,0.9122926379999999,0.03032455628785837,0.0,0.0,1.0,0.0
"{""Mn"": 0.046598, ""Mo"": 0.086251, ""U"": 0.867151}",III,H,0.086251,0.07519744000000003,0.08111696700000001,3.972776521029149,10.765301069180408,18.444015477627463,-0.373963204505,0.04892925868191508,0.0,0.0,1.0,0.0
"{""Nb"": 0.106052, ""U"": 0.741131, ""Zr"": 0.152817}",I,M,0.28793746,0.030972289999999993,0.07172154500000001,6.211036546334241,9.394494520723384,15.95542137995109,0.365150796914,0.028649605869847317,1.0,0.0,0.0,0.0
"{""Ti"": 0.041655, ""U"": 0.958345}",II,M,0.0774783,0.0066648000000000054,0.013038014999999997,1.439723942254148,9.101424018236226,18.538437699971958,0.7185574975499999,0.011554665090191494,0.0,1.0,0.0,0.0
"{""Cr"": 0.071401, ""Fe"": 0.052854, ""U"": 0.875745}",I,H,0.0,0.04377658000000001,0.063244734,3.8249015791665246,10.770481620178227,18.18559745571601,1.3158162524459998,0.06248353062364182,1.0,0.0,0.0,0.0
"{""Ru"": 0.065225, ""U"": 0.934775}",II,M,0.0,0.053484500000000025,0.054267199999999995,2.0045766621081116,10.190163106330475,18.75474666604832,1.8291209812500002,0.035145681616656134,0.0,1.0,0.0,0.0
"{""Si"": 0.016981, ""U"": 0.983019}",IV,H,0.0,0.00883012,0.011716889999999999,0.715376348339279,9.031594870855226,18.78319396518742,1.0850219665349998,0.03243771165107514,0.0,0.0,0.0,1.0
"{""U"": 0.906911, ""Zr"": 0.093089}",II,M,0.10239790000000001,0.004654449999999984,0.016104397000000006,2.5742386971575777,8.829173993688531,17.760956861859896,0.506540628474,0.007432442003343934,0.0,1.0,0.0,0.0
"{""Nb"": 0.142539, ""U"": 0.857461}",I,H,0.16106906999999998,0.031358580000000025,0.060864153000000004,3.4049643570401926,9.995107856479091,17.737479525229585,-0.488886533916,0.02948372399218362,1.0,0.0,0.0,0.0
"{""Cr"": 0.04775, ""U"": 0.95225}",I,H,0.0,0.013370000000000002,0.020627999999999997,1.5949260947471375,9.6719403461912,18.722932084630607,0.4546993750000001,0.03860413094083856,1.0,0.0,0.0,0.0
"{""Ru"": 0.052969, ""U"": 0.947031}",II,H,0.0,0.043434580000000014,0.04407020799999999,1.7223796497761166,9.975403540610266,18.81269716846209,1.5048985511700002,0.031823461652035825,0.0,1.0,0.0,0.0
"{""Mn"": 0.024641, ""U"": 0.975359}",III,H,0.0,0.004188970000000004,0.012837961000000004,0.9610067329478778,9.047237790232186,19.057646116893512,0.0,0.02895201227707504,0.0,0.0,1.0,0.0
"{""Mn"": 0.017246, ""Mo"": 0.111037, ""U"": 0.871718}",III,H,0.111037,0.08954068000000003,0.082158549,3.606174325030636,11.192960178274376,18.286849369800613,-0.4839637899019363,0.04162881560503816,0.0,0.0,1.0,0.0
"{""Ti"": 0.06276899999999999, ""U"": 0.937231}",II,M,0.11675034,0.010043040000000008,0.019646696999999994,1.9497951858127636,9.128889821094884,18.272779170043837,1.058922947502,0.014043954008241342,0.0,1.0,0.0,0.0
"{""U"": 0.937743, ""V"": 0.062257}",III,H,0.15066194,0.01556425,0.026521481999999996,1.938268576872592,9.691844266407138,18.50700819324414,1.16762131902,0.03437668251961491,0.0,0.0,1.0,0.0
"{""Ta"": 0.079488, ""Ti"": 0.023221000000000002, ""U"": 0.897291}",I,H,0.04319106,0.013253920000000013,0.026822221,3.208314848082423,9.720949040809856,18.59927784418427,1.091978149374,0.023978956333316585,1.0,0.0,0.0,0.0
"{""Ta"": 0.044488, ""U"": 0.955512}",I,H,0.0,0.005338560000000004,0.010944048,1.512764647504704,9.407395703991766,18.965118178634988,0.42508817856000003,0.01724532304545829,1.0,0.0,0.0,0.0
"{""Mn"": 0.044674, ""U"": 0.955326}",III,H,0.0,0.007594580000000006,0.023275154000000006,1.5175041329052714,9.047237790232186,19.057646116893515,0.0,0.03872562175458739,0.0,0.0,1.0,0.0
"{""Fe"": 0.051005999999999996, ""U"": 0.948994}",III,H,0.0,0.022952700000000006,0.031266678,1.674994667245079,9.808767327317426,18.726612302673733,0.7260658194599999,0.04272872961581113,0.0,0.0,1.0,0.0
"{""Al"": 0.027529, ""U"": 0.972471}",IV,H,0.0,0.006331670000000006,0.010653723,1.0479373364886406,9.007396781104884,18.69508048164469,0.80313462477,0.01366626235374781,0.0,0.0,0.0,1.0
"{""Fe"": 0.020712, ""U"": 0.979288}",III,H,0.0,0.009320400000000005,0.012696456,0.8380287920795131,9.356471993504536,18.92499976733205,0.30424519584000004,0.027497687621292042,0.0,0.0,1.0,0.0
"{""Ta"": 0.06117, ""U"": 0.925542, ""V"": 0.013288000000000001}",I,H,0.032156960000000005,0.010662400000000006,0.020708508,2.493747385547525,9.680030244048105,18.813021517931496,0.8121260833199999,0.025485085627920633,1.0,0.0,0.0,0.0
"{""Ru"": 0.064193, ""U"": 0.935807}",II,H,0.0,0.05263826000000002,0.05340857599999999,1.981659628781053,10.172079565874922,18.75964517947604,1.80216776253,0.034880650403917794,0.0,1.0,0.0,0.0
"{""Ti"": 0.038473, ""U"": 0.961527}",II,M,0.07155978,0.006155680000000005,0.012042048999999997,1.355685171490282,9.097284765385217,18.57832826134102,0.665870908878,0.011120945412940304,0.0,1.0,0.0,0.0
"{""U"": 0.861461, ""Zr"": 0.138539}",II,M,0.1523929,0.006926949999999975,0.023967247000000004,3.3447426206603383,8.722705994753008,17.138423009485507,0.716075672874,0.008826717452107686,0.0,1.0,0.0,0.0
"{""Nb"": 0.133, ""U"": 0.867}",I,H,0.15029,0.02926000000000003,0.05679100000000001,3.259504132826125,9.931674462376918,17.827417553846125,-0.46124400000000004,0.0286150445809766,1.0,0.0,0.0,0.0
"{""Ru"": 0.031519, ""Ti"": 0.055959, ""U"": 0.912522}",II,M,0.10408374000000001,0.034799020000000014,0.04373897499999999,2.9418162915125543,9.67233260830687,18.205157772605865,1.7820021623039999,0.027675619564675555,0.0,1.0,0.0,0.0
"{""Mo"": 0.054909, ""U"": 0.918611, ""V"": 0.02648}",I,H,0.1189906,0.04944902000000002,0.047465511,2.7726522820461974,10.364195247960943,18.450590669806402,0.234296328605,0.03325134989021753,1.0,0.0,0.0,0.0
"{""Si"": 0.013019, ""U"": 0.986981}",IV,H,0.0,0.00676988,0.008983109999999999,0.5774393841127141,9.035244670429545,18.84725774354541,0.8352178665349999,0.028431452252639173,0.0,0.0,0.0,1.0
"{""U"": 0.859999, ""Zr"": 0.14000100000000001}",II,M,0.15400110000000003,0.0070000499999999756,0.024220173000000008,3.3668815071078417,8.719281215557325,17.11851096508857,0.722404319994,0.008865305572110503,0.0,1.0,0.0,0.0
"{""U"": 0.874477, ""Zr"": 0.125523}",II,M,0.1380753,0.006276149999999978,0.021715479000000006,3.1409179864296313,8.753196368221538,17.3160070471224,0.658601858826,0.008467899498861616,0.0,1.0,0.0,0.0
"{""Al"": 0.006257, ""U"": 0.943656, ""Zr"": 0.050087}",IV,H,0.055095700000000004,0.003943459999999992,0.011086510000000003,1.9657166059322764,8.920852111768502,18.27387688130248,0.44693370439600005,0.008699667609611985,0.0,0.0,0.0,1.0
"{""Nb"": 0.099, ""U"": 0.901}",I,H,0.11187,0.02178000000000002,0.042273000000000005,2.6844257891977032,9.705577869497816,18.14610527955501,-0.356796,0.025095539562460682,1.0,0.0,0.0,0.0
"{""Cr"": 0.028152, ""Mo"": 0.10046000000000001, ""U"": 0.871388}",I,H,0.10046000000000001,0.08624136000000003,0.07836480400000001,3.7523187369688227,11.323394200608345,18.165310101412214,-0.19521319256000003,0.04363917376002316,1.0,0.0,0.0,0.0
"{""U"": 0.953, ""V"": 0.047}",III,H,0.11374,0.01175,0.020021999999999998,1.576212504449541,9.533873901516422,18.644085683937597,0.89582,0.03004565229111557,0.0,0.0,1.0,0.0
"{""Ti"": 0.042636, ""U"": 0.911631, ""Zr"": 0.045733}",II,M,0.12960926,0.009108409999999997,0.021256877,2.9925943530688586,8.995569201110852,17.88432494601313,0.9497791108260001,0.013067520049208288,0.0,1.0,0.0,0.0
"{""Ta"": 0.077682, ""U"": 0.922318}",I,H,0.0,0.009321840000000008,0.019109772,2.2703138109748644,9.676121692782798,18.89536850816494,0.71647506876,0.0224512145415693,1.0,0.0,0.0,0.0
"{""U"": 0.896768, ""Zr"": 0.10323199999999999}",II,M,0.1135552,0.0051615999999999815,0.017859136,2.761303193525463,8.805413709569654,17.621433656839695,0.555450925056,0.007780984807941504,0.0,1.0,0.0,0.0
"{""Cr"": 0.051172, ""Mn"": 0.046527, ""U"": 0.902301}",I,H,0.0,0.022237750000000008,0.046346871,3.222563484935938,9.749378087410404,18.680481675791825,0.46172546772,0.05519093441887054,1.0,0.0,0.0,0.0
"{""Nb"": 0.085007, ""U"": 0.914993}",I,H,0.09605791,0.018701540000000016,0.036297989,2.4179692337032077,9.61252582172848,18.2764178594025,-0.311123239804,0.023406821277079416,1.0,0.0,0.0,0.0
"{""Fe"": 0.032011, ""U"": 0.967989}",III,H,0.0,0.014404950000000005,0.019622742999999998,1.177799252555296,9.525168269227514,18.85162177697314,0.464794438185,0.034061459346398724,0.0,0.0,1.0,0.0
"{""Al"": 0.024531, ""U"": 0.975469}",IV,H,0.0,0.005642130000000005,0.009493497,0.9576405986893678,9.0117356,18.734759137650137,0.71787690117,0.01291730254175398,0.0,0.0,0.0,1.0
"{""Nb"": 0.120037, ""Si"": 0.010615, ""U"": 0.869348}",I,H,0.13564181,0.03192794000000002,0.058580149000000005,3.5288138657276082,9.835693259528817,17.774548247591866,0.133993358106,0.037031418494753957,1.0,0.0,0.0,0.0
"{""U"": 0.965, ""V"": 0.035}",III,H,0.08470000000000001,0.00875,0.01491,1.2613541787209859,9.409626383741724,18.75091493791059,0.6755000000000001,0.026046219860127572,0.0,0.0,1.0,0.0
"{""Mn"": 0.037531, ""Nb"": 0.047469000000000004, ""U"": 0.915}",III,H,0.05363997,0.016823450000000018,0.03982291400000001,2.902829925035698,9.375211047717032,18.606550964190085,-0.17373654000000002,0.03925067494303684,0.0,0.0,1.0,0.0
"{""Mo"": 0.105378, ""U"": 0.894622}",I,H,0.105378,0.08219484000000002,0.06944410200000001,2.7996684759344976,11.048486324582054,18.34014642797379,-0.47136738558,0.03384816761985402,1.0,0.0,0.0,0.0
"{""Mn"": 0.030761, ""U"": 0.969239}",III,H,0.0,0.005229370000000005,0.016026481000000006,1.1421574434335195,9.047237790232186,19.057646116893515,0.0,0.03228342908126915,0.0,0.0,1.0,0.0
"{""Nb"": 0.097828, ""U"": 0.902172}",I,H,0.11054563999999999,0.02152216000000002,0.041772556,2.662843023866205,9.697784186943277,18.15703860452537,-0.353030729664,0.024960313598596635,1.0,0.0,0.0,0.0
"{""Al"": 0.016697999999999998, ""Ti"": 0.117102, ""U"": 0.8662}",IV,M,0.21780972,0.022576860000000018,0.043115051999999994,3.690637116332529,9.175402042196392,17.35297042848123,2.20106069532,0.021132639266087893,0.0,0.0,0.0,1.0
"{""Mo"": 0.030883, ""U"": 0.969117}",I,H,0.030883,0.024088740000000008,0.020351897,1.14565500078943,9.633741220609751,18.85130006216491,-0.149646201555,0.0189163017542594,1.0,0.0,0.0,0.0
"{""Nb"": 0.052229000000000005, ""U"": 0.947771}",I,H,0.05901877,0.011490380000000012,0.022301783000000006,1.704592970545507,9.394555406393444,18.57975870979225,-0.198004526236,0.018621757781269635,1.0,0.0,0.0,0.0
"{""Mo"": 0.054284, ""U"": 0.945716}",I,H,0.054284,0.042341520000000014,0.035773156,1.7537638682637828,10.078152928483513,18.69280294944815,-0.25668623672,0.02483804090906998,1.0,0.0,0.0,0.0
"{""Ti"": 0.088519, ""U"": 0.911481}",II,M,0.16464534,0.014163040000000012,0.027706446999999995,2.486699712331385,9.162386289012396,17.94649870164466,1.452300959502,0.016471514643823338,0.0,1.0,0.0,0.0
"{""U"": 0.8575820000000001, ""Zr"": 0.142418}",II,M,0.1566598,0.007120899999999974,0.024638314000000005,3.4031587435086044,8.713619319992372,17.08560745295284,0.7328106796560001,0.008928379041432793,0.0,1.0,0.0,0.0
"{""Fe"": 0.022831, ""U"": 0.977169}",III,H,0.0,0.010273950000000004,0.013995403,0.9050723178896293,9.388109077163001,18.91129371479046,0.334646181585,0.028850607698866174,0.0,0.0,1.0,0.0
"{""Ru"": 0.036219, ""U"": 0.963781}",II,H,0.0,0.02969958000000001,0.030134207999999996,1.2947880887183267,9.68189646441791,18.89111291031866,1.04721552117,0.0264837492739231,0.0,1.0,0.0,0.0
"{""U"": 0.96251, ""Zr"": 0.03749}",II,M,0.041239000000000005,0.0018744999999999934,0.006485770000000002,1.3292714356107502,8.959416331924313,18.531886278832033,0.2165069994,0.004866071201908458,0.0,1.0,0.0,0.0
"{""Mo"": 0.108277, ""U"": 0.891723}",I,H,0.108277,0.08445606000000003,0.071354543,2.8508519602002176,11.103541644488299,18.31986074273037,-0.482765456355,0.03426591304990599,1.0,0.0,0.0,0.0
