composition,element_system,source,phase,functional,mo_equivalent,lattice_distortion,allen_chi_diff,vec,cluster_I,cluster_II,cluster_III,cluster_IV,label
"{""Cr"": 0.075977, ""U"": 0.924023}",Cr-U,experimental,I,,0.0,0.04821465641923513,0.032822064,6.0,0.0,0.0,1.0,0.0,H
"{""Ta"": 0.055989, ""U"": 0.904543, ""V"": 0.039467999999999996}",Ta-U-V,experimental,I,,0.09551255999999998,0.0330346768488219,0.030586661999999994,5.904543,0.0,0.5865363462082405,0.41346365379175964,0.0,H
"{""Ru"": 0.025572, ""U"": 0.974428}",Ru-U,experimental,II,,0.0,0.022342117845335338,0.021275903999999998,6.051144,1.0,0.0,0.0,0.0,H
"{""Mn"": 0.04368, ""Nb"": 0.063298, ""U"": 0.893022}",Mn-Nb-U,experimental,III,,0.07152673999999999,0.04263816167404775,0.049785526000000004,5.980382,0.5916917497055469,0.0,0.40830825029445306,0.0,H
"{""Mn"": 0.01388, ""U"": 0.98612}",Mn-U,experimental,III,,0.0,0.021804948006395312,0.007231480000000002,6.0138799999999994,0.0,0.0,1.0,0.0,H
"{""Ru"": 0.039914, ""U"": 0.960086}",Ru-U,experimental,II,,0.0,0.027763056863958527,0.033208447999999995,6.079828,1.0,0.0,0.0,0.0,H
"{""Ta"": 0.068145, ""U"": 0.931855}",Ta-U,experimental,I,,0.0,0.021119479024816055,0.016763669999999998,5.931855,0.0,1.0,0.0,0.0,H
"{""U"": 0.873425, ""Zr"": 0.126575}",U-Zr,experimental,II,,0.1392325,0.008497965122577639,0.021897475000000003,5.74685,0.0,1.0,0.0,0.0,M
"{""Nb"": 0.056213, ""U"": 0.943787}",Nb-U,experimental,I,,0.06352068999999999,0.019284719549310093,0.024002951,5.943787,1.0,0.0,0.0,0.0,H
"{""Ti"": 0.07822, ""U"": 0.92178}",Ti-U,experimental,II,,0.1454892,0.015561617280369167,0.024482859999999995,5.84356,0.0,1.0,0.0,0.0,M
"{""U"": 0.928221, ""V"": 0.07177900000000001}",U-V,experimental,III,,0.17370518000000001,0.03677401975347065,0.030577853999999998,5.928221000000001,0.0,0.0,1.0,0.0,H
"{""Mn"": 0.058545, ""U"": 0.941455}",Mn-U,experimental,III,,0.0,0.04412356375564738,0.030501945000000006,6.0585450000000005,0.0,0.0,1.0,0.0,H
"{""Al"": 0.024642, ""U"": 0.975358}",Al-U,experimental,IV,,0.0,0.01294587759689315,0.009536454,5.926074,0.0,0.0,0.0,1.0,H
"{""Cr"": 0.055084, ""U"": 0.944916}",Cr-U,experimental,I,,0.0,0.04135784966481973,0.023796288,6.0,0.0,0.0,1.0,0.0,H
"{""Fe"": 0.040701, ""U"": 0.959299}",Fe-U,experimental,III,,0.0,0.03829912378437939,0.024949713000000002,6.081402,0.0,0.0,1.0,0.0,H
"{""Mo"": 0.027883, ""U"": 0.972117}",Mo-U,experimental,I,,0.027883,0.017995957879402336,0.018374897,6.0,1.0,0.0,0.0,0.0,H
"{""Mn"": 0.04119, ""Ta"": 0.060201000000000005, ""U"": 0.898609}",Mn-Ta-U,experimental,III,,0.0,0.04152473932478469,0.036269436,5.980989,0.0,0.5937509246382815,0.40624907536171845,0.0,H
"{""Ti"": 0.070275, ""U"": 0.786455, ""Zr"": 0.14327}",Ti-U-Zr,experimental,II,,0.2883085,0.018116373669421846,0.046781785000000006,5.57291,0.0,1.0,0.0,0.0,M
"{""Cr"": 0.035571, ""U"": 0.964429}",Cr-U,experimental,I,,0.0,0.0334578677262479,0.015366671999999998,6.0,0.0,0.0,1.0,0.0,H
"{""Mn"": 0.018341, ""U"": 0.981659}",Mn-U,experimental,III,,0.0,0.02502928871165694,0.009555661000000002,6.0183409999999995,0.0,0.0,1.0,0.0,H
"{""Ta"": 0.034999999999999996, ""U"": 0.965}",Ta-U,experimental,I,,0.0,0.015359779314240811,0.00861,5.965,0.0,1.0,0.0,0.0,H
"{""U"": 0.969116, ""V"": 0.030884}",U-V,experimental,III,,0.07473928,0.024504644662774563,0.013156583999999999,5.969116,0.0,0.0,1.0,0.0,H
"{""Ru"": 0.043964, ""U"": 0.956036}",Ru-U,experimental,II,,0.0,0.029092754029574865,0.036578047999999995,6.087928,1.0,0.0,0.0,0.0,H
"{""Cr"": 0.050482, ""U"": 0.949518}",Cr-U,experimental,I,,0.0,0.0396557650635452,0.021808223999999998,6.0,0.0,0.0,1.0,0.0,H
"{""Cr"": 0.072565, ""Nb"": 0.065371, ""U"": 0.8620639999999999}",Cr-Nb-U,experimental,I,,0.07386923,0.05043390503008095,0.059261497,5.934628999999999,0.47392268878320376,0.0,0.5260773112167962,0.0,H
"{""Al"": 0.025386, ""U"": 0.974614}",Al-U,experimental,IV,,0.0,0.013135661179677648,0.009824382,5.9238420000000005,0.0,0.0,0.0,1.0,H
"{""Ti"": 0.051499, ""U"": 0.948501}",Ti-U,experimental,II,,0.09578814000000001,0.012788760580593705,0.016119186999999997,5.897002,0.0,1.0,0.0,0.0,M
"{""Ti"": 0.070275, ""U"": 0.788455, ""Zr"": 0.14127}",Ti-U-Zr,experimental,II,,0.2861085,0.01807979245075768,0.04643578500000001,5.576910000000001,0.0,1.0,0.0,0.0,M
"{""Mn"": 0.021596, ""U"": 0.978404}",Mn-U,experimental,III,,0.0,0.02713102580226891,0.011251516000000003,6.021596,0.0,0.0,1.0,0.0,H
"{""Fe"": 0.039022999999999995, ""Ti"": 0.04849, ""U"": 0.912487}",Fe-Ti-U,experimental,III,,0.0901914,0.039112400722292835,0.039098469,5.981066,0.0,0.5540891067612812,0.4459108932387188,0.0,H
"{""U"": 0.958664, ""Zr"": 0.041336}",U-Zr,experimental,II,,0.0454696,0.005098856186836384,0.007151128000000001,5.917328,0.0,1.0,0.0,0.0,M
"{""Nb"": 0.08969300000000001, ""U"": 0.910307}",Nb-U,experimental,I,,0.10135309,0.02399110548802955,0.038298911000000005,5.9103069999999995,1.0,0.0,0.0,0.0,H
"{""Mo"": 0.111378, ""U"": 0.888622}",Mo-U,experimental,I,,0.111378,0.03470451614928099,0.073398102,6.000000000000001,1.0,0.0,0.0,0.0,H
"{""Fe"": 0.034203000000000004, ""Ru"": 0.072007, ""U"": 0.89379}",Fe-Ru-U,experimental,III,,0.0,0.04999986023099594,0.080876263,6.21242,0.6779681762545899,0.0,0.32203182374541006,0.0,H
"{""Ti"": 0.12, ""U"": 0.88}",Ti-U,experimental,II,,0.2232,0.018878478089781478,0.03755999999999999,5.76,0.0,1.0,0.0,0.0,M
"{""Mo"": 0.138197, ""Nb"": 0.143148, ""U"": 0.718655}",Mo-Nb-U,experimental,I,,0.2999542399999999,0.04487845376764396,0.15219601900000002,5.856852,1.0,0.0,0.0,0.0,M
"{""Ta"": 0.035343, ""U"": 0.964657}",Ta-U,experimental,I,,0.0,0.015432557810966878,0.008694378,5.964657,0.0,1.0,0.0,0.0,H
"{""Ru"": 0.025535, ""U"": 0.974465}",Ru-U,experimental,II,,0.0,0.022326255590979224,0.021245119999999996,6.05107,1.0,0.0,0.0,0.0,H
"{""U"": 0.79348, ""V"": 0.073763, ""Zr"": 0.13275700000000001}",U-V-Zr,experimental,III,,0.32453916,0.03907189674589238,0.054389999,5.660723,0.0,0.6428287817160566,0.3571712182839434,0.0,M
"{""U"": 0.949167, ""V"": 0.050832999999999996}",U-V,experimental,III,,0.12301585999999999,0.031200879247572623,0.021654857999999996,5.949166999999999,0.0,0.0,1.0,0.0,H
"{""Al"": 0.014547000000000001, ""U"": 0.985453}",Al-U,experimental,IV,,0.0,0.009989648890445112,0.005629689,5.956359,0.0,0.0,0.0,1.0,H
"{""U"": 0.957292, ""Zr"": 0.042708}",U-Zr,experimental,II,,0.04697880000000001,0.0051788925335666735,0.0073884840000000025,5.9145840000000005,0.0,1.0,0.0,0.0,M
"{""U"": 0.890869, ""Zr"": 0.109131}",U-Zr,experimental,II,,0.12004410000000001,0.007972652309015954,0.018879663000000005,5.781738000000001,0.0,1.0,0.0,0.0,M
"{""Cr"": 0.07818800000000001, ""U"": 0.921812}",Cr-U,experimental,I,,0.0,0.04887228130321842,0.033777216,6.0,0.0,0.0,1.0,0.0,H
"{""Ti"": 0.056499, ""U"": 0.943501}",Ti-U,experimental,II,,0.10508814000000001,0.013363720815605528,0.017684186999999997,5.887002000000001,0.0,1.0,0.0,0.0,M
"{""Cr"": 0.076351, ""U"": 0.9236489999999999}",Cr-U,experimental,I,,0.0,0.04832668655595926,0.032983632,5.999999999999999,0.0,0.0,1.0,0.0,H
"{""Ta"": 0.03, ""U"": 0.97}",Ta-U,experimental,I,,0.0,0.014251229832274002,0.007379999999999999,5.970000000000001,0.0,1.0,0.0,0.0,H
"{""U"": 0.927848, ""V"": 0.07215200000000001}",U-V,experimental,III,,0.17460784000000001,0.036863994496458344,0.030736752,5.927848,0.0,0.0,1.0,0.0,H
"{""Ru"": 0.029797, ""U"": 0.970203}",Ru-U,experimental,II,,0.0,0.024079334031729474,0.024791103999999994,6.059594,1.0,0.0,0.0,0.0,H
"{""Ti"": 0.050831, ""U"": 0.949169}",Ti-U,experimental,II,,0.09454566,0.01270952955780214,0.015910103,5.898338000000001,0.0,1.0,0.0,0.0,M
"{""Mn"": 0.035938, ""U"": 0.964062}",Mn-U,experimental,III,,0.0,0.03483485412264809,0.018723698000000004,6.035938,0.0,0.0,1.0,0.0,H
"{""Ru"": 0.058423, ""U"": 0.941577}",Ru-U,experimental,II,,0.0,0.03335116168802075,0.04860793599999999,6.116846,1.0,0.0,0.0,0.0,H
"{""Ta"": 0.091272, ""U"": 0.908728}",Ta-U,experimental,I,,0.0,0.02418356723728651,0.022452912000000002,5.908728,0.0,1.0,0.0,0.0,H
"{""Fe"": 0.019162, ""U"": 0.980838}",Fe-U,experimental,III,,0.0,0.02646177954341027,0.011746305999999998,6.038324,0.0,0.0,1.0,0.0,H
"{""U"": 0.980674, ""V"": 0.019326}",U-V,experimental,III,,0.04676892,0.019467790748992395,0.008232875999999998,5.9806740000000005,0.0,0.0,1.0,0.0,H
"{""Ta"": 0.05, ""U"": 0.95}",Ta-U,experimental,I,,0.0,0.018238070893475646,0.0123,5.949999999999999,0.0,1.0,0.0,0.0,H
"{""Cr"": 0.063584, ""U"": 0.936416}",Cr-U,experimental,I,,0.0,0.04430233934334014,0.027468287999999997,6.0,0.0,0.0,1.0,0.0,H
"{""Mn"": 0.021715, ""U"": 0.978285}",Mn-U,experimental,III,,0.0,0.02720462260523951,0.011313515000000003,6.0217149999999995,0.0,0.0,1.0,0.0,H
"{""Ru"": 0.047522999999999996, ""U"": 0.863737, ""Zr"": 0.08874}",Ru-U-Zr,experimental,II,,0.097614,0.031506599409164254,0.054891155999999997,5.917566,0.34875938442570614,0.6512406155742938,0.0,0.0,M
"{""U"": 0.909911, ""Zr"": 0.090089}",U-Zr,experimental,II,,0.09909790000000002,0.0073243431238785356,0.015585397000000004,5.819822,0.0,1.0,0.0,0.0,M
"{""Mn"": 0.012443, ""Ta"": 0.029516, ""U"": 0.958041}",Mn-Ta-U,experimental,III,,0.0,0.024861254849870437,0.013743739000000001,5.982927,0.0,0.7034486045901953,0.2965513954098048,0.0,H
"{""Cr"": 0.094197, ""Nb"": 0.083785, ""U"": 0.822018}",Cr-Nb-U,experimental,I,,0.09467704999999998,0.056539098466924766,0.07646929899999999,5.916215,0.47074985110853906,0.0,0.5292501488914609,0.0,H
"{""Nb"": 0.11462, ""U"": 0.8853800000000001}",Nb-U,experimental,I,,0.12952059999999999,0.026802912229061938,0.048942740000000005,5.8853800000000005,1.0,0.0,0.0,0.0,H
"{""Ta"": 0.055, ""U"": 0.945}",Ta-U,experimental,I,,0.0,0.01908583192160407,0.01353,5.945,0.0,1.0,0.0,0.0,H
"{""Ti"": 0.049334, ""U"": 0.950666}",Ti-U,experimental,II,,0.09176124000000001,0.012529764396296467,0.015441541999999997,5.901332,0.0,1.0,0.0,0.0,M
"{""Cr"": 0.063916, ""Si"": 0.009933, ""U"": 0.926151}",Cr-Si-U,experimental,I,,0.0,0.050556877719494714,0.034465482,5.980134,0.0,0.0,0.8654958090156942,0.13450419098430583,H
"{""Mo"": 0.033553, ""Nb"": 0.083163, ""U"": 0.883284}",Mo-Nb-U,experimental,I,,0.12752718999999998,0.02970665298956709,0.057622028000000006,5.916837,1.0,0.0,0.0,0.0,H
"{""Ru"": 0.027572, ""U"": 0.972428}",Ru-U,experimental,II,,0.0,0.023182108256272274,0.022939903999999994,6.055144,1.0,0.0,0.0,0.0,H
"{""Cr"": 0.066338, ""U"": 0.933662}",Cr-U,experimental,I,,0.0,0.04520761129922611,0.028658015999999994,6.0,0.0,0.0,1.0,0.0,H
"{""Ta"": 0.069777, ""U"": 0.930223}",Ta-U,experimental,I,,0.0,0.021355076020959644,0.017165142,5.930223000000001,0.0,1.0,0.0,0.0,H
"{""Al"": 0.016603, ""U"": 0.983397}",Al-U,experimental,IV,,0.0,0.010662959903714936,0.006425361,5.950190999999999,0.0,0.0,0.0,1.0,H
"{""Fe"": 0.05, ""U"": 0.95}",Fe-U,experimental,III,,0.0,0.04231940721884147,0.03065,6.1,0.0,0.0,1.0,0.0,H
"{""Mn"": 0.024715, ""U"": 0.975285}",Mn-U,experimental,III,,0.0,0.02899475368427081,0.012876515000000003,6.024715,0.0,0.0,1.0,0.0,H
"{""Mo"": 0.080897, ""U"": 0.919103}",Mo-U,experimental,I,,0.080897,0.029979073587584015,0.053311123,6.0,1.0,0.0,0.0,0.0,H
"{""Cr"": 0.058584, ""U"": 0.941416}",Cr-U,experimental,I,,0.0,0.04259950473055043,0.025308287999999995,6.0,0.0,0.0,1.0,0.0,H
"{""U"": 0.930692, ""V"": 0.069308}",U-V,experimental,III,,0.16772536,0.03617083387050658,0.029525207999999994,5.930692,0.0,0.0,1.0,0.0,H
"{""Mo"": 0.138197, ""Nb"": 0.153148, ""U"": 0.708655}",Mo-Nb-U,experimental,I,,0.31125424,0.045195998757271476,0.156466019,5.846852,1.0,0.0,0.0,0.0,M
"{""Mo"": 0.12037199999999999, ""U"": 0.833068, ""V"": 0.04656}",Mo-U-V,experimental,I,,0.23304719999999998,0.04525309687127711,0.09915970799999999,5.9534400000000005,0.7210840342175256,0.0,0.2789159657824743,0.0,M
"{""Ru"": 0.035734, ""U"": 0.964266}",Ru-U,experimental,II,,0.0,0.02631064211119562,0.029730687999999995,6.071468,1.0,0.0,0.0,0.0,H
"{""Cr"": 0.095202, ""Nb"": 0.136559, ""U"": 0.768239}",Cr-Nb-U,experimental,I,,0.15431167,0.05827087588548622,0.099437957,5.863441,0.5892233809829955,0.0,0.4107766190170046,0.0,H
"{""Ta"": 0.081682, ""U"": 0.918318}",Ta-U,experimental,I,,0.0,0.022979721504566515,0.020093772,5.918317999999999,0.0,1.0,0.0,0.0,H
"{""Mo"": 0.10227699999999999, ""U"": 0.897723}",Mo-U,experimental,I,,0.10227699999999999,0.03339274539685586,0.067400543,6.0,1.0,0.0,0.0,0.0,H
"{""Cr"": 0.095202, ""Nb"": 0.131559, ""U"": 0.773239}",Cr-Nb-U,experimental,I,,0.14866167,0.05814427906404434,0.097302957,5.868441,0.5801659015439163,0.0,0.4198340984560837,0.0,H
"{""Ta"": 0.039201, ""U"": 0.923112, ""V"": 0.037687}",Ta-U-V,experimental,I,,0.09120254,0.03105797626782394,0.025698107999999997,5.923112,0.0,0.5098454895432317,0.4901545104567683,0.0,H
"{""Al"": 0.030855, ""U"": 0.969145}",Al-U,experimental,IV,,0.0,0.014447544035741597,0.011940885,5.9074349999999995,0.0,0.0,0.0,1.0,H
"{""Ti"": 0.095, ""U"": 0.905}",Ti-U,experimental,II,,0.17670000000000002,0.017009471423837325,0.029734999999999994,5.81,0.0,1.0,0.0,0.0,M
"{""Mn"": 0.033429, ""U"": 0.850197, ""Zr"": 0.116374}",Mn-U-Zr,experimental,III,,0.12801140000000003,0.035060513241322186,0.03754921100000001,5.800681,0.0,0.7768469256289927,0.22315307437100723,0.0,H
"{""Al"": 0.015350000000000003, ""U"": 0.941817, ""V"": 0.042833}",Al-U-V,experimental,IV,,0.10365586,0.030303226732004047,0.024187307999999998,5.911117000000001,0.0,0.0,0.7361772338999364,0.2638227661000636,H
"{""Ta"": 0.041341, ""Ti"": 0.106127, ""U"": 0.8525320000000001}",Ta-Ti-U,experimental,I,,0.19739622,0.023652374943709226,0.043387637,5.746405,0.0,1.0,0.0,0.0,H
"{""Mo"": 0.065, ""U"": 0.935}",Mo-U,experimental,I,,0.065,0.027056648904813973,0.042835000000000005,6.0,1.0,0.0,0.0,0.0,H
"{""Ta"": 0.021817, ""U"": 0.978183}",Ta-U,experimental,I,,0.0,0.012195977862953719,0.005366982,5.9781830000000005,0.0,1.0,0.0,0.0,H
"{""Mn"": 0.025383, ""U"": 0.974617}",Mn-U,experimental,III,,0.0,0.029377578320186917,0.013224543000000004,6.025383,0.0,0.0,1.0,0.0,H
"{""Al"": 0.026386, ""U"": 0.973614}",Al-U,experimental,IV,,0.0,0.013386126681382558,0.010211382,5.9208419999999995,0.0,0.0,0.0,1.0,H
"{""Ru"": 0.040739, ""U"": 0.959261}",Ru-U,experimental,II,,0.0,0.028039739941573508,0.03389484799999999,6.081478,1.0,0.0,0.0,0.0,H
"{""Cr"": 0.032012, ""U"": 0.967988}",Cr-U,experimental,I,,0.0,0.03177805884788943,0.013829183999999998,5.999999999999999,0.0,0.0,1.0,0.0,H
"{""Ti"": 0.116937, ""U"": 0.883063}",Ti-U,experimental,II,,0.21750282,0.01866506756155224,0.03660128099999999,5.766126000000001,0.0,1.0,0.0,0.0,M
"{""U"": 0.978914, ""V"": 0.021086}",U-V,experimental,III,,0.05102812,0.020321736900628214,0.008982635999999999,5.978914,0.0,0.0,1.0,0.0,H
"{""Mo"": 0.065669, ""U"": 0.934331}",Mo-U,experimental,I,,0.065669,0.027187795329206947,0.04327587100000001,6.0,1.0,0.0,0.0,0.0,H
"{""U"": 0.890768, ""Zr"": 0.109232}",U-Zr,experimental,II,,0.1201552,0.007975868014333953,0.018897136000000005,5.781536,0.0,1.0,0.0,0.0,M
"{""Mo"": 0.01, ""U"": 0.99}",Mo-U,experimental,I,,0.01,0.01085464058962496,0.00659,5.999999999999999,1.0,0.0,0.0,0.0,H
"{""Mn"": 0.058409, ""U"": 0.941591}",Mn-U,experimental,III,,0.0,0.04407434106690628,0.03043108900000001,6.058409,0.0,0.0,1.0,0.0,H
"{""U"": 0.885151, ""Zr"": 0.11484899999999999}",U-Zr,experimental,II,,0.1263339,0.008151370497249996,0.019868877000000004,5.770302,0.0,1.0,0.0,0.0,M
"{""Ti"": 0.064168, ""U"": 0.817211, ""Zr"": 0.118621}",Ti-U-Zr,experimental,II,,0.24983558000000003,0.017073795616969523,0.04060601700000001,5.634422000000001,0.0,1.0,0.0,0.0,M
"{""Mn"": 0.028192, ""U"": 0.899068, ""V"": 0.07274}",Mn-U-V,experimental,III,,0.1760308,0.04743319017482146,0.045675272,5.955452,0.0,0.0,1.0,0.0,H
"{""Mn"": 0.04119, ""Ta"": 0.062201, ""U"": 0.896609}",Mn-Ta-U,experimental,III,,0.0,0.04165063125076194,0.03676143600000001,5.978989,0.0,0.6016094244179861,0.3983905755820139,0.0,H
"{""Mo"": 0.138197, ""Nb"": 0.148148, ""U"": 0.713655}",Mo-Nb-U,experimental,I,,0.30560423999999997,0.04503941173809446,0.154331019,5.851852,1.0,0.0,0.0,0.0,M
"{""Si"": 0.01053, ""U"": 0.98947}",Si-U,experimental,IV,,0.0,0.025585876402000562,0.007265699999999999,5.97894,0.0,0.0,0.0,1.0,H
"{""Ta"": 0.022758, ""U"": 0.880894, ""Zr"": 0.096348}",Ta-U-Zr,experimental,I,,0.10598280000000002,0.014859470511469994,0.022266672000000005,5.784546000000001,0.0,1.0,0.0,0.0,H
"{""Ta"": 0.030394, ""U"": 0.969606}",Ta-U,experimental,I,,0.0,0.014342066161188655,0.007476924,5.969606000000001,0.0,1.0,0.0,0.0,H
"{""Cr"": 0.07728, ""Nb"": 0.135724, ""U"": 0.786996}",Cr-Nb-U,experimental,I,,0.15336812,0.054263145795825966,0.091339108,5.864276,0.6371899119265365,0.0,0.3628100880734634,0.0,H
"{""Fe"": 0.032011, ""U"": 0.967989}",Fe-U,experimental,III,,0.0,0.034061459346398724,0.019622742999999998,6.064022,0.0,0.0,1.0,0.0,H
"{""Al"": 0.01548, ""Mn"": 0.053704, ""U"": 0.930816}",Al-Mn-U,experimental,IV,,0.0,0.04334072577029562,0.033970544000000005,6.007263999999999,0.0,0.0,0.7762488436632748,0.22375115633672527,H
"{""Ti"": 0.050133000000000004, ""U"": 0.949867}",Ti-U,experimental,II,,0.09324738000000002,0.012626095878333013,0.015691629,5.899734,0.0,1.0,0.0,0.0,M
"{""Al"": 0.016907, ""Cr"": 0.067274, ""U"": 0.9158189999999999}",Al-Cr-U,experimental,IV,,0.0,0.04648388090521844,0.035605377,5.949279000000001,0.0,0.0,0.799158955108635,0.200841044891365,H
"{""Ru"": 0.05, ""U"": 0.95}",Ru-U,experimental,II,,0.0,0.03095409191668649,0.0416,6.1,1.0,0.0,0.0,0.0,H
"{""Mo"": 0.06067299999999999, ""Ru"": 0.037384, ""U"": 0.901943}",Mo-Ru-U,experimental,I,,0.06067299999999999,0.036807615849290896,0.07108699499999999,6.074768,1.0,0.0,0.0,0.0,H
"{""Mo"": 0.041, ""Nb"": 0.03, ""U"": 0.929}",Mo-Nb-U,experimental,I,,0.0749,0.025608200121275754,0.039829,5.97,1.0,0.0,0.0,0.0,H
"{""Nb"": 0.125236, ""Si"": 0.00712, ""U"": 0.867644}",Nb-Si-U,experimental,I,,0.14151667999999998,0.03456097883646592,0.058388572,5.860524,0.9462056876907734,0.0,0.0,0.05379431230922664,H
"{""Nb"": 0.043161, ""U"": 0.956839}",Nb-U,experimental,I,,0.04877192999999999,0.01699608138206876,0.018429747,5.9568389999999996,1.0,0.0,0.0,0.0,H
"{""U"": 0.924401, ""V"": 0.075599}",U-V,experimental,III,,0.18294958,0.03768264302891447,0.032205173999999996,5.9244010000000005,0.0,0.0,1.0,0.0,H
"{""Cr"": 0.049362, ""U"": 0.950638}",Cr-U,experimental,I,,0.0,0.03922855590924271,0.021324384,6.0,0.0,0.0,1.0,0.0,H
"{""Nb"": 0.044416, ""Ru"": 0.052634, ""U"": 0.90295}",Nb-Ru-U,experimental,I,,0.05019007999999999,0.035487449973091514,0.06275711999999999,6.060852,1.0,0.0,0.0,0.0,H
"{""Mn"": 0.020971, ""U"": 0.979029}",Mn-U,experimental,III,,0.0,0.026740968607915246,0.010925891000000004,6.020971,0.0,0.0,1.0,0.0,H
"{""Mo"": 0.082053, ""U"": 0.796307, ""Zr"": 0.12164}",Mo-U-Zr,experimental,I,,0.21585700000000002,0.032132094690597184,0.07511664700000001,5.75672,0.40282680308110735,0.5971731969188926,0.0,0.0,M
"{""Fe"": 0.035859, ""U"": 0.91833, ""Zr"": 0.045811}",Fe-U-Zr,experimental,III,,0.0503921,0.0365897200453743,0.029906870000000002,5.980096,0.0,0.5609281253826375,0.43907187461736263,0.0,H
"{""Ti"": 0.026075, ""U"": 0.973925}",Ti-U,experimental,II,,0.0484995,0.00920760413800368,0.008161475,5.947850000000001,0.0,1.0,0.0,0.0,M
"{""U"": 0.921401, ""V"": 0.078599}",U-V,experimental,III,,0.19020958,0.03837706318671163,0.033483174,5.921401,0.0,0.0,1.0,0.0,H
"{""Ti"": 0.05, ""U"": 0.95}",Ti-U,experimental,II,,0.09300000000000001,0.012610122305325013,0.015649999999999997,5.8999999999999995,0.0,1.0,0.0,0.0,M
"{""Mo"": 0.144014, ""U"": 0.855986}",Mo-U,experimental,I,,0.144014,0.038871366158810046,0.09490522600000001,6.0,1.0,0.0,0.0,0.0,H
"{""Fe"": 0.04149, ""U"": 0.95851}",Fe-U,experimental,III,,0.0,0.03865856817561177,0.02543337,6.08298,0.0,0.0,1.0,0.0,H
"{""Fe"": 0.041576, ""U"": 0.9584239999999999}",Fe-U,experimental,III,,0.0,0.03869752199157717,0.025486088,6.083152,0.0,0.0,1.0,0.0,H
"{""Ru"": 0.045000000000000005, ""U"": 0.955}",Ru-U,experimental,II,,0.0,0.029421913019535076,0.03744,6.09,1.0,0.0,0.0,0.0,H
"{""Ta"": 0.086581, ""U"": 0.913419}",Ta-U,experimental,I,,0.0,0.023605320583785665,0.021298926,5.913418999999999,0.0,1.0,0.0,0.0,H
"{""Cr"": 0.070012, ""U"": 0.929988}",Cr-U,experimental,I,,0.0,0.04638209735280787,0.030245183999999998,6.000000000000001,0.0,0.0,1.0,0.0,H
"{""Fe"": 0.02031, ""Ti"": 0.032805, ""U"": 0.946885}",Fe-Ti-U,experimental,III,,0.061017300000000003,0.02891967225305118,0.022717994999999998,5.97501,0.0,0.6176221406382377,0.3823778593617622,0.0,H
"{""Cr"": 0.036571, ""U"": 0.963429}",Cr-U,experimental,I,,0.0,0.03391343852697244,0.015798671999999996,6.0,0.0,0.0,1.0,0.0,H
"{""Nb"": 0.056989000000000005, ""U"": 0.943011}",Nb-U,experimental,I,,0.06439757,0.019410649395732133,0.024334303000000005,5.943011,1.0,0.0,0.0,0.0,H
"{""Ta"": 0.078916, ""U"": 0.921084}",Ta-U,experimental,I,,0.0,0.022616031639339163,0.019413336,5.9210840000000005,0.0,1.0,0.0,0.0,H
"{""Cr"": 0.047, ""U"": 0.953}",Cr-U,experimental,I,,0.0,0.03830963521010001,0.020303999999999996,6.0,0.0,0.0,1.0,0.0,H
"{""Mn"": 0.036217, ""U"": 0.9637830000000001}",Mn-U,experimental,III,,0.0,0.03496657588107773,0.018869057000000005,6.036217,0.0,0.0,1.0,0.0,H
"{""Ti"": 0.108958, ""U"": 0.891042}",Ti-U,experimental,II,,0.20266188000000002,0.018089858448278838,0.034103853999999996,5.782083999999999,0.0,1.0,0.0,0.0,M
"{""Nb"": 0.113032, ""U"": 0.886968}",Nb-U,experimental,I,,0.12772615999999998,0.02663689435874716,0.048264664000000006,5.8869679999999995,1.0,0.0,0.0,0.0,H
"{""Cr"": 0.039715, ""U"": 0.960285}",Cr-U,experimental,I,,0.0,0.03530349250832356,0.01715688,6.000000000000001,0.0,0.0,1.0,0.0,H
"{""Ta"": 0.020817, ""U"": 0.979183}",Ta-U,experimental,I,,0.0,0.01191828603363638,0.005120982,5.979183000000001,0.0,1.0,0.0,0.0,H
"{""Ru"": 0.039914, ""U"": 0.960086}",Ru-U,experimental,II,,0.0,0.027763056863958527,0.033208447999999995,6.079828,1.0,0.0,0.0,0.0,H
"{""Mn"": 0.040497, ""U"": 0.959503}",Mn-U,experimental,III,,0.0,0.036922394407594344,0.021098937000000005,6.040497,0.0,0.0,1.0,0.0,H
"{""U"": 0.933743, ""V"": 0.066257}",U-V,experimental,III,,0.16034194,0.03540827288475235,0.028225481999999993,5.933743000000001,0.0,0.0,1.0,0.0,H
"{""U"": 0.962354, ""V"": 0.037646}",U-V,experimental,III,,0.09110332,0.026985891087368527,0.016037195999999997,5.962354,0.0,0.0,1.0,0.0,H
"{""U"": 0.9312549999999999, ""V"": 0.068745}",U-V,experimental,III,,0.1663629,0.03603162867816598,0.029285369999999995,5.931254999999999,0.0,0.0,1.0,0.0,H
"{""Mn"": 0.041834, ""U"": 0.958166}",Mn-U,experimental,III,,0.0,0.037510176768935,0.021795514000000005,6.041834,0.0,0.0,1.0,0.0,H
"{""Cr"": 0.096428, ""Ti"": 0.076222, ""U"": 0.82735}",Cr-Ti-U,experimental,I,,0.14177292,0.05494269820558772,0.06551438199999998,5.847556,0.0,0.4414827686070084,0.5585172313929916,0.0,H
"{""Nb"": 0.091347, ""U"": 0.908653}",Nb-U,experimental,I,,0.10322210999999999,0.024192655215595108,0.039005169000000006,5.908653,1.0,0.0,0.0,0.0,H
